fighter_url,fight_url,Sig. str,Sig. str. %,Head,Body,Leg,Distance,Clinch,Ground
http://ufcstats.com/fighter-details/6e8f1bcdda94ff45,http://ufcstats.com/fight-details/f9dac7702609669f,28 of 78,35%,10 of 57,8 of 10,10 of 11,28 of 78,0 of 0,0 of 0
http://ufcstats.com/fighter-details/07a74004d964c7f4,http://ufcstats.com/fight-details/f9dac7702609669f,35 of 68,51%,18 of 46,17 of 21,0 of 1,35 of 68,0 of 0,0 of 0
http://ufcstats.com/fighter-details/3753714927f18437,http://ufcstats.com/fight-details/23ddf51ce630028d,57 of 151,37%,41 of 126,14 of 21,2 of 4,57 of 151,0 of 0,0 of 0
http://ufcstats.com/fighter-details/69037fc7730e4225,http://ufcstats.com/fight-details/23ddf51ce630028d,92 of 174,52%,76 of 156,4 of 4,12 of 14,50 of 111,7 of 7,35 of 56
http://ufcstats.com/fighter-details/8eb046f83e82bf26,http://ufcstats.com/fight-details/0a598768f5c8d540,41 of 86,47%,30 of 74,5 of 5,6 of 7,36 of 74,4 of 6,1 of 6
http://ufcstats.com/fighter-details/095854a135e6db55,http://ufcstats.com/fight-details/0a598768f5c8d540,24 of 60,40%,14 of 46,10 of 14,0 of 0,16 of 50,6 of 8,2 of 2
http://ufcstats.com/fighter-details/150ff4cc642270b9,http://ufcstats.com/fight-details/d7507e2741fd4d05,198 of 375,52%,103 of 253,64 of 80,31 of 42,182 of 351,0 of 1,16 of 23
http://ufcstats.com/fighter-details/029eaff01e6bb8f0,http://ufcstats.com/fight-details/d7507e2741fd4d05,109 of 255,42%,94 of 235,6 of 10,9 of 10,102 of 243,3 of 6,4 of 6
http://ufcstats.com/fighter-details/2e5c2aa8e4ab9d82,http://ufcstats.com/fight-details/23c963be9de38205,99 of 159,62%,34 of 89,41 of 46,24 of 24,87 of 141,3 of 3,9 of 15
http://ufcstats.com/fighter-details/9d83f6da776ff7d6,http://ufcstats.com/fight-details/23c963be9de38205,48 of 104,46%,29 of 79,14 of 20,5 of 5,48 of 104,0 of 0,0 of 0
http://ufcstats.com/fighter-details/3a46b268013afede,http://ufcstats.com/fight-details/5dde61734080ac4a,82 of 173,47%,53 of 126,13 of 22,16 of 25,60 of 137,17 of 27,5 of 9
http://ufcstats.com/fighter-details/8a1f3b5c526cd6e6,http://ufcstats.com/fight-details/5dde61734080ac4a,77 of 149,51%,49 of 106,13 of 26,15 of 17,54 of 107,6 of 7,17 of 35
http://ufcstats.com/fighter-details/82a5152216251682,http://ufcstats.com/fight-details/acc961fd5cf5c62e,47 of 124,37%,24 of 93,15 of 23,8 of 8,38 of 109,3 of 5,6 of 10
http://ufcstats.com/fighter-details/98a58c26c5b1ed17,http://ufcstats.com/fight-details/acc961fd5cf5c62e,55 of 97,56%,42 of 82,9 of 10,4 of 5,42 of 82,9 of 11,4 of 4
http://ufcstats.com/fighter-details/511e82663651438d,http://ufcstats.com/fight-details/a95b03e9b5a91e47,80 of 195,41%,27 of 100,42 of 81,11 of 14,77 of 189,0 of 0,3 of 6
http://ufcstats.com/fighter-details/4148802ae4a50768,http://ufcstats.com/fight-details/a95b03e9b5a91e47,52 of 182,28%,19 of 125,27 of 48,6 of 9,50 of 180,1 of 1,1 of 1
http://ufcstats.com/fighter-details/60425d07ef4b91a7,http://ufcstats.com/fight-details/d2cb92fdf6a497e9,49 of 151,32%,33 of 126,13 of 22,3 of 3,49 of 151,0 of 0,0 of 0
http://ufcstats.com/fighter-details/18d01f7f8338ae72,http://ufcstats.com/fight-details/d2cb92fdf6a497e9,96 of 232,41%,52 of 161,26 of 50,18 of 21,79 of 207,5 of 7,12 of 18
http://ufcstats.com/fighter-details/7acbb0972e75281a,http://ufcstats.com/fight-details/8e1feda9141602f1,109 of 253,43%,98 of 239,5 of 7,6 of 7,99 of 240,4 of 5,6 of 8
http://ufcstats.com/fighter-details/2f181c0467965b98,http://ufcstats.com/fight-details/8e1feda9141602f1,111 of 224,49%,86 of 194,18 of 23,7 of 7,100 of 210,4 of 4,7 of 10
http://ufcstats.com/fighter-details/3920d0cc288f9b0d,http://ufcstats.com/fight-details/df2ed8b509fbdbdc,47 of 77,61%,34 of 58,5 of 11,8 of 8,34 of 62,5 of 5,8 of 10
http://ufcstats.com/fighter-details/0f1efce7d2571d10,http://ufcstats.com/fight-details/df2ed8b509fbdbdc,56 of 105,53%,32 of 78,21 of 24,3 of 3,34 of 75,15 of 17,7 of 13
http://ufcstats.com/fighter-details/2f815ed5f8278ba6,http://ufcstats.com/fight-details/72e477b41f44e358,19 of 37,51%,16 of 34,3 of 3,0 of 0,16 of 33,1 of 1,2 of 3
http://ufcstats.com/fighter-details/0cd0456d6029cec2,http://ufcstats.com/fight-details/72e477b41f44e358,2 of 5,40%,1 of 3,0 of 1,1 of 1,2 of 5,0 of 0,0 of 0
http://ufcstats.com/fighter-details/a01a62132460a98d,http://ufcstats.com/fight-details/37bc72d5d211b189,14 of 27,51%,5 of 16,2 of 4,7 of 7,13 of 23,1 of 4,0 of 0
http://ufcstats.com/fighter-details/e803242fb2e41112,http://ufcstats.com/fight-details/37bc72d5d211b189,21 of 41,51%,17 of 37,3 of 3,1 of 1,16 of 35,2 of 3,3 of 3
http://ufcstats.com/fighter-details/70e1f8a821b72c8b,http://ufcstats.com/fight-details/798652dbea086910,5 of 18,27%,5 of 18,0 of 0,0 of 0,4 of 17,0 of 0,1 of 1
http://ufcstats.com/fighter-details/6370c1c1e12723d5,http://ufcstats.com/fight-details/798652dbea086910,21 of 36,58%,7 of 21,9 of 10,5 of 5,13 of 28,6 of 6,2 of 2
http://ufcstats.com/fighter-details/a67f5afa8d6a1b80,http://ufcstats.com/fight-details/182ee320edb1b5ed,8 of 19,42%,8 of 19,0 of 0,0 of 0,2 of 10,0 of 0,6 of 9
http://ufcstats.com/fighter-details/0c25d0a5e8cdbf19,http://ufcstats.com/fight-details/182ee320edb1b5ed,5 of 8,62%,1 of 4,0 of 0,4 of 4,5 of 8,0 of 0,0 of 0
http://ufcstats.com/fighter-details/1e719d4b676dc19a,http://ufcstats.com/fight-details/74099d470e8d2765,7 of 9,77%,4 of 5,1 of 2,2 of 2,6 of 8,0 of 0,1 of 1
http://ufcstats.com/fighter-details/3eeec2f53cebdf12,http://ufcstats.com/fight-details/74099d470e8d2765,4 of 15,26%,3 of 13,1 of 2,0 of 0,4 of 15,0 of 0,0 of 0
http://ufcstats.com/fighter-details/f1ab6f37492c630a,http://ufcstats.com/fight-details/a602c68147b752b2,109 of 225,48%,85 of 193,24 of 32,0 of 0,96 of 210,10 of 12,3 of 3
http://ufcstats.com/fighter-details/fc0a4053eb8a3a59,http://ufcstats.com/fight-details/a602c68147b752b2,32 of 101,31%,26 of 85,3 of 12,3 of 4,30 of 98,2 of 3,0 of 0
http://ufcstats.com/fighter-details/d3df1add9d9a7efb,http://ufcstats.com/fight-details/0adfc21045c02555,9 of 17,52%,8 of 16,1 of 1,0 of 0,2 of 6,1 of 2,6 of 9
http://ufcstats.com/fighter-details/17923f676f100e16,http://ufcstats.com/fight-details/0adfc21045c02555,3 of 5,60%,3 of 5,0 of 0,0 of 0,3 of 5,0 of 0,0 of 0
http://ufcstats.com/fighter-details/4a28cb716c19157a,http://ufcstats.com/fight-details/2a03bc4c491b4c9a,42 of 92,45%,21 of 61,14 of 20,7 of 11,37 of 83,3 of 5,2 of 4
http://ufcstats.com/fighter-details/01641ba5df0c69b0,http://ufcstats.com/fight-details/2a03bc4c491b4c9a,40 of 72,55%,12 of 36,5 of 6,23 of 30,34 of 65,6 of 7,0 of 0
http://ufcstats.com/fighter-details/751de04455cfaac0,http://ufcstats.com/fight-details/f368475c366c6d85,26 of 123,21%,21 of 116,3 of 5,2 of 2,26 of 123,0 of 0,0 of 0
http://ufcstats.com/fighter-details/97cf1a2c7c5e7889,http://ufcstats.com/fight-details/f368475c366c6d85,85 of 250,34%,52 of 208,23 of 29,10 of 13,85 of 249,0 of 0,0 of 1
http://ufcstats.com/fighter-details/583ee11abddfc581,http://ufcstats.com/fight-details/4e5d4a36eaaa3a78,63 of 155,40%,54 of 142,7 of 9,2 of 4,63 of 153,0 of 2,0 of 0
http://ufcstats.com/fighter-details/5b03b61f9d90125e,http://ufcstats.com/fight-details/4e5d4a36eaaa3a78,67 of 131,51%,41 of 100,12 of 14,14 of 17,64 of 124,2 of 3,1 of 4
http://ufcstats.com/fighter-details/71171fc96445bf65,http://ufcstats.com/fight-details/4b75d3b7738cb278,3 of 6,50%,2 of 4,0 of 0,1 of 2,1 of 2,0 of 0,2 of 4
http://ufcstats.com/fighter-details/be9bdec19b7e9ffe,http://ufcstats.com/fight-details/4b75d3b7738cb278,3 of 4,75%,0 of 0,1 of 2,2 of 2,3 of 4,0 of 0,0 of 0
http://ufcstats.com/fighter-details/c15fa95b9a12fde4,http://ufcstats.com/fight-details/b19bf99c7eb796bc,24 of 38,63%,21 of 35,3 of 3,0 of 0,6 of 14,10 of 10,8 of 14
http://ufcstats.com/fighter-details/3e8118c1ab52f211,http://ufcstats.com/fight-details/b19bf99c7eb796bc,11 of 22,50%,7 of 17,0 of 1,4 of 4,4 of 9,0 of 0,7 of 13
http://ufcstats.com/fighter-details/b0d6a1d8ac3d563d,http://ufcstats.com/fight-details/236f811290163dca,59 of 178,33%,38 of 147,14 of 21,7 of 10,58 of 175,1 of 3,0 of 0
http://ufcstats.com/fighter-details/5442f1bc4b47eaf3,http://ufcstats.com/fight-details/236f811290163dca,64 of 155,41%,44 of 132,18 of 21,2 of 2,61 of 149,3 of 6,0 of 0
http://ufcstats.com/fighter-details/a845f0735bc67405,http://ufcstats.com/fight-details/d5e3be7a07c48b08,3 of 7,42%,3 of 7,0 of 0,0 of 0,2 of 5,1 of 2,0 of 0
http://ufcstats.com/fighter-details/c68c68efaa5ca6ef,http://ufcstats.com/fight-details/d5e3be7a07c48b08,5 of 10,50%,0 of 2,3 of 6,2 of 2,4 of 8,1 of 2,0 of 0
http://ufcstats.com/fighter-details/729d4bd5a6cd0a97,http://ufcstats.com/fight-details/46bc1338a50cbeac,38 of 145,26%,38 of 144,0 of 0,0 of 1,34 of 140,4 of 5,0 of 0
http://ufcstats.com/fighter-details/de594b35c45c2e9a,http://ufcstats.com/fight-details/46bc1338a50cbeac,64 of 235,27%,52 of 221,1 of 2,11 of 12,64 of 234,0 of 0,0 of 1
http://ufcstats.com/fighter-details/8667caa0451d245b,http://ufcstats.com/fight-details/5c650ae2193ab1bc,0 of 0,---,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0
http://ufcstats.com/fighter-details/f5779a2303ed76ec,http://ufcstats.com/fight-details/5c650ae2193ab1bc,4 of 11,36%,4 of 11,0 of 0,0 of 0,1 of 4,3 of 7,0 of 0
http://ufcstats.com/fighter-details/e99eb0ef25885de5,http://ufcstats.com/fight-details/7f33fbdc35afd721,51 of 111,45%,27 of 85,8 of 10,16 of 16,46 of 105,5 of 6,0 of 0
http://ufcstats.com/fighter-details/fb3e61720be4690c,http://ufcstats.com/fight-details/7f33fbdc35afd721,47 of 77,61%,29 of 53,15 of 20,3 of 4,44 of 74,0 of 0,3 of 3
http://ufcstats.com/fighter-details/745fa7b605f8e2da,http://ufcstats.com/fight-details/120d66cb0da0f3c3,92 of 181,50%,57 of 132,26 of 35,9 of 14,75 of 160,12 of 14,5 of 7
http://ufcstats.com/fighter-details/3f4c3bc822bea45d,http://ufcstats.com/fight-details/120d66cb0da0f3c3,44 of 119,36%,23 of 89,15 of 18,6 of 12,44 of 118,0 of 1,0 of 0
http://ufcstats.com/fighter-details/54f64b5e283b0ce7,http://ufcstats.com/fight-details/7a64d63e12618ba7,21 of 29,72%,17 of 23,3 of 3,1 of 3,18 of 24,0 of 0,3 of 5
http://ufcstats.com/fighter-details/07225ba28ae309b6,http://ufcstats.com/fight-details/7a64d63e12618ba7,9 of 16,56%,3 of 8,2 of 4,4 of 4,8 of 14,1 of 2,0 of 0
http://ufcstats.com/fighter-details/a0f0004aadf10b71,http://ufcstats.com/fight-details/8308464729ea7c40,42 of 76,55%,28 of 61,10 of 10,4 of 5,40 of 74,0 of 0,2 of 2
http://ufcstats.com/fighter-details/853eb0dd5c0e2149,http://ufcstats.com/fight-details/8308464729ea7c40,38 of 67,56%,26 of 53,8 of 10,4 of 4,35 of 64,1 of 1,2 of 2
http://ufcstats.com/fighter-details/6e15f63b6c2e2c15,http://ufcstats.com/fight-details/f722b96ae6862843,215 of 467,46%,179 of 422,22 of 27,14 of 18,205 of 451,10 of 16,0 of 0
http://ufcstats.com/fighter-details/17e97649403ba428,http://ufcstats.com/fight-details/f722b96ae6862843,204 of 305,66%,138 of 232,37 of 43,29 of 30,181 of 270,20 of 27,3 of 8
http://ufcstats.com/fighter-details/08af939f41b5a57b,http://ufcstats.com/fight-details/1ea9ad3b6e1cba79,56 of 107,52%,30 of 73,10 of 15,16 of 19,47 of 95,4 of 5,5 of 7
http://ufcstats.com/fighter-details/b6452706b373eea1,http://ufcstats.com/fight-details/1ea9ad3b6e1cba79,31 of 61,50%,25 of 52,4 of 6,2 of 3,25 of 54,4 of 5,2 of 2
http://ufcstats.com/fighter-details/6e743a33d56bdaa4,http://ufcstats.com/fight-details/f6a3c78f15ff26c7,59 of 118,50%,48 of 103,5 of 7,6 of 8,37 of 93,2 of 2,20 of 23
http://ufcstats.com/fighter-details/9256f591b30c073e,http://ufcstats.com/fight-details/f6a3c78f15ff26c7,26 of 58,44%,17 of 48,6 of 6,3 of 4,21 of 52,3 of 4,2 of 2
http://ufcstats.com/fighter-details/0a1942069c9ad6b6,http://ufcstats.com/fight-details/958522de54ccc536,30 of 55,54%,24 of 49,2 of 2,4 of 4,30 of 54,0 of 1,0 of 0
http://ufcstats.com/fighter-details/d1c65d2cf2925ddd,http://ufcstats.com/fight-details/958522de54ccc536,18 of 63,28%,11 of 54,6 of 8,1 of 1,18 of 63,0 of 0,0 of 0
http://ufcstats.com/fighter-details/41cc71cbf210e0fe,http://ufcstats.com/fight-details/2f523b757f7f33a2,3 of 5,60%,0 of 2,0 of 0,3 of 3,3 of 5,0 of 0,0 of 0
http://ufcstats.com/fighter-details/7d6ceff6747f2de2,http://ufcstats.com/fight-details/2f523b757f7f33a2,9 of 11,81%,7 of 9,2 of 2,0 of 0,4 of 5,2 of 3,3 of 3
http://ufcstats.com/fighter-details/36541f1e6c5d4955,http://ufcstats.com/fight-details/815ff62ca8e217be,22 of 51,43%,16 of 45,3 of 3,3 of 3,19 of 48,3 of 3,0 of 0
http://ufcstats.com/fighter-details/68d4a891e5cf2029,http://ufcstats.com/fight-details/815ff62ca8e217be,65 of 103,63%,53 of 82,8 of 14,4 of 7,24 of 53,2 of 5,39 of 45
http://ufcstats.com/fighter-details/809bd1a871491508,http://ufcstats.com/fight-details/d7be78c400e7e0f9,1 of 2,50%,1 of 2,0 of 0,0 of 0,0 of 0,0 of 0,1 of 2
http://ufcstats.com/fighter-details/19c591115a58982c,http://ufcstats.com/fight-details/d7be78c400e7e0f9,2 of 2,100%,0 of 0,1 of 1,1 of 1,2 of 2,0 of 0,0 of 0
http://ufcstats.com/fighter-details/d8da10db80131bec,http://ufcstats.com/fight-details/9bff9fe298e63357,34 of 61,55%,19 of 43,4 of 7,11 of 11,27 of 49,3 of 4,4 of 8
http://ufcstats.com/fighter-details/85497ffd934ecf7e,http://ufcstats.com/fight-details/9bff9fe298e63357,46 of 74,62%,39 of 66,4 of 5,3 of 3,22 of 41,2 of 2,22 of 31
http://ufcstats.com/fighter-details/25f9a5f3e8a52618,http://ufcstats.com/fight-details/043172689e415438,112 of 182,61%,94 of 160,3 of 7,15 of 15,111 of 179,1 of 3,0 of 0
http://ufcstats.com/fighter-details/ab2a4b5e04dc5fe9,http://ufcstats.com/fight-details/043172689e415438,82 of 259,31%,56 of 224,21 of 29,5 of 6,80 of 256,2 of 3,0 of 0
http://ufcstats.com/fighter-details/5444c5a201d3ee5a,http://ufcstats.com/fight-details/03bc32bdb5a33496,69 of 172,40%,47 of 142,7 of 12,15 of 18,68 of 170,0 of 1,1 of 1
http://ufcstats.com/fighter-details/749f572d1d3161fb,http://ufcstats.com/fight-details/03bc32bdb5a33496,102 of 181,56%,30 of 91,42 of 54,30 of 36,102 of 181,0 of 0,0 of 0
http://ufcstats.com/fighter-details/c814b4c899793af6,http://ufcstats.com/fight-details/a1afc16e21d1a807,62 of 113,54%,31 of 72,25 of 34,6 of 7,52 of 96,5 of 7,5 of 10
http://ufcstats.com/fighter-details/e4a47b07044ddd72,http://ufcstats.com/fight-details/a1afc16e21d1a807,50 of 147,34%,23 of 108,13 of 17,14 of 22,47 of 139,3 of 8,0 of 0
http://ufcstats.com/fighter-details/fa6796c55d6c5440,http://ufcstats.com/fight-details/8e5744c664fec3e9,56 of 95,58%,34 of 71,3 of 4,19 of 20,44 of 82,12 of 13,0 of 0
http://ufcstats.com/fighter-details/739fd4fbb5d862f4,http://ufcstats.com/fight-details/8e5744c664fec3e9,45 of 108,41%,38 of 100,4 of 5,3 of 3,35 of 93,10 of 15,0 of 0
http://ufcstats.com/fighter-details/ae81a3ac7b260411,http://ufcstats.com/fight-details/36ec204f47e4d613,2 of 6,33%,0 of 4,2 of 2,0 of 0,2 of 6,0 of 0,0 of 0
http://ufcstats.com/fighter-details/bf2c8e01b07d3eb1,http://ufcstats.com/fight-details/36ec204f47e4d613,2 of 7,28%,2 of 7,0 of 0,0 of 0,1 of 4,0 of 0,1 of 3
http://ufcstats.com/fighter-details/ff62013d2fce6d13,http://ufcstats.com/fight-details/7513a00037094075,93 of 150,62%,60 of 114,25 of 27,8 of 9,58 of 109,33 of 38,2 of 3
http://ufcstats.com/fighter-details/37f560436d745c18,http://ufcstats.com/fight-details/7513a00037094075,66 of 157,42%,46 of 136,16 of 16,4 of 5,54 of 135,12 of 22,0 of 0
http://ufcstats.com/fighter-details/8d11d9c13e2ccdf7,http://ufcstats.com/fight-details/19764211af05674c,18 of 54,33%,11 of 45,3 of 3,4 of 6,16 of 50,2 of 4,0 of 0
http://ufcstats.com/fighter-details/fb37795db81f93f3,http://ufcstats.com/fight-details/19764211af05674c,31 of 64,48%,7 of 30,14 of 19,10 of 15,18 of 46,13 of 18,0 of 0
http://ufcstats.com/fighter-details/4a07b1988477502c,http://ufcstats.com/fight-details/e512b80bbaea36c2,33 of 61,54%,25 of 51,5 of 6,3 of 4,14 of 32,3 of 6,16 of 23
http://ufcstats.com/fighter-details/6b56e94a59b7b134,http://ufcstats.com/fight-details/e512b80bbaea36c2,10 of 31,32%,2 of 20,6 of 8,2 of 3,9 of 30,1 of 1,0 of 0
http://ufcstats.com/fighter-details/6a96ad1bc34fb113,http://ufcstats.com/fight-details/5fcf18bcd2a020f1,76 of 153,49%,44 of 104,25 of 39,7 of 10,67 of 132,8 of 17,1 of 4
http://ufcstats.com/fighter-details/285ae0b4a68221f4,http://ufcstats.com/fight-details/5fcf18bcd2a020f1,45 of 109,41%,41 of 102,4 of 7,0 of 0,38 of 96,4 of 10,3 of 3
http://ufcstats.com/fighter-details/07047eb7d17fb0a2,http://ufcstats.com/fight-details/fff3218758c513b8,99 of 223,44%,67 of 172,32 of 51,0 of 0,98 of 220,1 of 3,0 of 0
http://ufcstats.com/fighter-details/bd532e9a2b93870c,http://ufcstats.com/fight-details/fff3218758c513b8,64 of 148,43%,43 of 124,12 of 14,9 of 10,61 of 144,3 of 3,0 of 1
http://ufcstats.com/fighter-details/103e2e33a60683e1,http://ufcstats.com/fight-details/2bfc0212f2cae65b,63 of 178,35%,35 of 121,16 of 31,12 of 26,58 of 170,5 of 8,0 of 0
http://ufcstats.com/fighter-details/9f5e3c20ce40b344,http://ufcstats.com/fight-details/2bfc0212f2cae65b,101 of 181,55%,63 of 133,21 of 30,17 of 18,93 of 171,5 of 6,3 of 4
http://ufcstats.com/fighter-details/f00ac08ab056af5d,http://ufcstats.com/fight-details/8c140756bf43dcc2,68 of 118,57%,56 of 104,11 of 12,1 of 2,57 of 105,11 of 13,0 of 0
http://ufcstats.com/fighter-details/7f1bf0c255ec8756,http://ufcstats.com/fight-details/8c140756bf43dcc2,62 of 159,38%,40 of 127,20 of 30,2 of 2,45 of 133,17 of 26,0 of 0
http://ufcstats.com/fighter-details/3329d692aea4dc28,http://ufcstats.com/fight-details/a12d3a6c8aaf87ca,55 of 123,44%,34 of 97,10 of 13,11 of 13,55 of 123,0 of 0,0 of 0
http://ufcstats.com/fighter-details/da7f113b5ea39c43,http://ufcstats.com/fight-details/a12d3a6c8aaf87ca,86 of 179,48%,44 of 123,41 of 54,1 of 2,86 of 179,0 of 0,0 of 0
http://ufcstats.com/fighter-details/f1b2aa7853d1ed6e,http://ufcstats.com/fight-details/d75b3d3c2b209b75,41 of 99,41%,33 of 89,8 of 10,0 of 0,22 of 69,2 of 4,17 of 26
http://ufcstats.com/fighter-details/b9437600497350f3,http://ufcstats.com/fight-details/d75b3d3c2b209b75,44 of 148,29%,29 of 130,12 of 15,3 of 3,41 of 144,3 of 4,0 of 0
http://ufcstats.com/fighter-details/47b63240018d5d86,http://ufcstats.com/fight-details/79dfbbdd14fbbd11,25 of 86,29%,22 of 75,3 of 10,0 of 1,23 of 83,1 of 1,1 of 2
http://ufcstats.com/fighter-details/f29a6350c69f4a33,http://ufcstats.com/fight-details/79dfbbdd14fbbd11,25 of 74,33%,14 of 61,5 of 6,6 of 7,25 of 73,0 of 1,0 of 0
http://ufcstats.com/fighter-details/4144798612ef96e5,http://ufcstats.com/fight-details/e5bd7e6e2a50a843,53 of 136,38%,37 of 103,11 of 23,5 of 10,50 of 129,0 of 0,3 of 7
http://ufcstats.com/fighter-details/5f61780fe5e9b6d0,http://ufcstats.com/fight-details/e5bd7e6e2a50a843,34 of 84,40%,15 of 52,13 of 17,6 of 15,33 of 82,1 of 2,0 of 0
http://ufcstats.com/fighter-details/d8c7c61b176e3994,http://ufcstats.com/fight-details/1714950933f88ab9,28 of 94,29%,23 of 85,3 of 7,2 of 2,22 of 86,6 of 7,0 of 1
http://ufcstats.com/fighter-details/b9f28e7045fdfce7,http://ufcstats.com/fight-details/1714950933f88ab9,37 of 85,43%,31 of 75,0 of 3,6 of 7,33 of 76,4 of 9,0 of 0
http://ufcstats.com/fighter-details/841695e02c99a521,http://ufcstats.com/fight-details/08c04f18b0f58d71,25 of 73,34%,17 of 55,3 of 13,5 of 5,18 of 60,0 of 0,7 of 13
http://ufcstats.com/fighter-details/f14f644d41ade29f,http://ufcstats.com/fight-details/08c04f18b0f58d71,30 of 67,44%,18 of 49,2 of 8,10 of 10,29 of 66,1 of 1,0 of 0
http://ufcstats.com/fighter-details/a495f599e787614f,http://ufcstats.com/fight-details/ec2034b134ae71cd,29 of 86,33%,17 of 71,6 of 8,6 of 7,29 of 86,0 of 0,0 of 0
http://ufcstats.com/fighter-details/46e2011d92463b7e,http://ufcstats.com/fight-details/ec2034b134ae71cd,34 of 96,35%,16 of 69,9 of 15,9 of 12,34 of 96,0 of 0,0 of 0
http://ufcstats.com/fighter-details/eabf206b162b3b83,http://ufcstats.com/fight-details/13e2ff8b3a122094,17 of 27,62%,7 of 16,10 of 11,0 of 0,14 of 23,2 of 3,1 of 1
http://ufcstats.com/fighter-details/69898645d600abdb,http://ufcstats.com/fight-details/13e2ff8b3a122094,10 of 20,50%,2 of 11,2 of 2,6 of 7,9 of 17,0 of 0,1 of 3
http://ufcstats.com/fighter-details/c58f51dedb310998,http://ufcstats.com/fight-details/e861e9cc0118c670,72 of 160,45%,47 of 128,25 of 32,0 of 0,52 of 132,20 of 28,0 of 0
http://ufcstats.com/fighter-details/523fa774700d7d3f,http://ufcstats.com/fight-details/e861e9cc0118c670,39 of 145,26%,9 of 95,16 of 29,14 of 21,36 of 140,3 of 5,0 of 0
http://ufcstats.com/fighter-details/2e45d08b3f2f02c8,http://ufcstats.com/fight-details/f6454f2e508626ec,25 of 39,64%,11 of 23,9 of 10,5 of 6,22 of 36,3 of 3,0 of 0
http://ufcstats.com/fighter-details/9c27f3217891f3f0,http://ufcstats.com/fight-details/f6454f2e508626ec,6 of 27,22%,3 of 23,1 of 2,2 of 2,6 of 26,0 of 1,0 of 0
http://ufcstats.com/fighter-details/7f6ed67d3ed3c036,http://ufcstats.com/fight-details/b39b8ff0d7de211a,9 of 41,21%,6 of 34,1 of 4,2 of 3,8 of 37,0 of 1,1 of 3
http://ufcstats.com/fighter-details/88be62d6c1e6dadb,http://ufcstats.com/fight-details/b39b8ff0d7de211a,30 of 79,37%,18 of 42,7 of 28,5 of 9,24 of 71,3 of 5,3 of 3
http://ufcstats.com/fighter-details/5987b2458f4b5290,http://ufcstats.com/fight-details/59c4fdb3c0673066,34 of 74,45%,22 of 62,4 of 4,8 of 8,28 of 62,4 of 6,2 of 6
http://ufcstats.com/fighter-details/5c84f673b7bb7c15,http://ufcstats.com/fight-details/59c4fdb3c0673066,29 of 99,29%,23 of 89,5 of 9,1 of 1,25 of 94,4 of 5,0 of 0
http://ufcstats.com/fighter-details/8e382b585a92affe,http://ufcstats.com/fight-details/2ae7404681deb3b3,85 of 166,51%,73 of 149,9 of 12,3 of 5,71 of 146,14 of 19,0 of 1
http://ufcstats.com/fighter-details/1497e735d9f2560a,http://ufcstats.com/fight-details/2ae7404681deb3b3,65 of 106,61%,32 of 69,13 of 16,20 of 21,47 of 84,10 of 12,8 of 10
http://ufcstats.com/fighter-details/5c637af9472ae7cc,http://ufcstats.com/fight-details/ab325ea526824723,101 of 167,60%,64 of 123,24 of 31,13 of 13,90 of 153,8 of 11,3 of 3
http://ufcstats.com/fighter-details/2c483cf443f38ece,http://ufcstats.com/fight-details/ab325ea526824723,36 of 119,30%,15 of 87,17 of 26,4 of 6,30 of 107,6 of 12,0 of 0
http://ufcstats.com/fighter-details/c03520b5c88ed6b4,http://ufcstats.com/fight-details/e61d83e4e1f9c4d7,52 of 115,45%,33 of 92,13 of 14,6 of 9,29 of 86,8 of 10,15 of 19
http://ufcstats.com/fighter-details/b50a426a33da0012,http://ufcstats.com/fight-details/e61d83e4e1f9c4d7,31 of 57,54%,14 of 35,15 of 19,2 of 3,30 of 56,1 of 1,0 of 0
http://ufcstats.com/fighter-details/3253b16d38ae087d,http://ufcstats.com/fight-details/81b84b34f0357fa5,9 of 30,30%,8 of 29,1 of 1,0 of 0,5 of 26,0 of 0,4 of 4
