fighter_url,fight_url,referee,KD,Sig. str.,Sig. str. %,Total str.,Td,Td %,Sub. att,Rev.,Ctrl
http://ufcstats.com/fighter-details/8eb046f83e82bf26,http://ufcstats.com/fight-details/0a598768f5c8d540,Jim Perdios,0,41 of 86,47%,92 of 150,0 of 0,---,0,2,2:51
http://ufcstats.com/fighter-details/095854a135e6db55,http://ufcstats.com/fight-details/0a598768f5c8d540,Jim Perdios,0,24 of 60,40%,80 of 140,1 of 11,9%,0,1,5:05
http://ufcstats.com/fighter-details/150ff4cc642270b9,http://ufcstats.com/fight-details/d7507e2741fd4d05,Jason Herzog,1,198 of 375,52%,201 of 378,0 of 0,---,0,0,1:32
http://ufcstats.com/fighter-details/029eaff01e6bb8f0,http://ufcstats.com/fight-details/d7507e2741fd4d05,Jason Herzog,1,109 of 255,42%,109 of 255,0 of 1,0%,1,0,0:12
http://ufcstats.com/fighter-details/2e5c2aa8e4ab9d82,http://ufcstats.com/fight-details/23c963be9de38205,Herb Dean,1,99 of 159,62%,102 of 162,0 of 2,0%,0,0,0:13
http://ufcstats.com/fighter-details/9d83f6da776ff7d6,http://ufcstats.com/fight-details/23c963be9de38205,Herb Dean,0,48 of 104,46%,48 of 104,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/3a46b268013afede,http://ufcstats.com/fight-details/5dde61734080ac4a,Mike Beltran,1,82 of 173,47%,111 of 207,1 of 4,25%,0,0,2:07
http://ufcstats.com/fighter-details/8a1f3b5c526cd6e6,http://ufcstats.com/fight-details/5dde61734080ac4a,Mike Beltran,2,77 of 149,51%,111 of 189,0 of 1,0%,0,0,3:34
http://ufcstats.com/fighter-details/82a5152216251682,http://ufcstats.com/fight-details/acc961fd5cf5c62e,Dan Miragliotta,0,47 of 124,37%,59 of 145,0 of 0,---,0,0,0:08
http://ufcstats.com/fighter-details/98a58c26c5b1ed17,http://ufcstats.com/fight-details/acc961fd5cf5c62e,Dan Miragliotta,0,55 of 97,56%,71 of 114,5 of 9,55%,0,0,2:44
http://ufcstats.com/fighter-details/511e82663651438d,http://ufcstats.com/fight-details/a95b03e9b5a91e47,Kerry Hatley,1,80 of 195,41%,81 of 196,0 of 1,0%,0,0,0:22
http://ufcstats.com/fighter-details/4148802ae4a50768,http://ufcstats.com/fight-details/a95b03e9b5a91e47,Kerry Hatley,0,52 of 182,28%,52 of 182,0 of 0,---,0,0,0:08
http://ufcstats.com/fighter-details/60425d07ef4b91a7,http://ufcstats.com/fight-details/d2cb92fdf6a497e9,Chris Hill,0,49 of 151,32%,54 of 156,0 of 5,0%,0,0,0:09
http://ufcstats.com/fighter-details/18d01f7f8338ae72,http://ufcstats.com/fight-details/d2cb92fdf6a497e9,Chris Hill,1,96 of 232,41%,102 of 238,1 of 4,25%,0,0,2:20
http://ufcstats.com/fighter-details/7acbb0972e75281a,http://ufcstats.com/fight-details/8e1feda9141602f1,Bassel Mahgoub,0,109 of 253,43%,115 of 262,0 of 0,---,0,1,1:17
http://ufcstats.com/fighter-details/2f181c0467965b98,http://ufcstats.com/fight-details/8e1feda9141602f1,Bassel Mahgoub,0,111 of 224,49%,119 of 233,3 of 4,75%,0,0,1:27
http://ufcstats.com/fighter-details/3920d0cc288f9b0d,http://ufcstats.com/fight-details/df2ed8b509fbdbdc,Jason Herzog,0,47 of 77,61%,64 of 94,3 of 10,30%,1,0,6:49
http://ufcstats.com/fighter-details/0f1efce7d2571d10,http://ufcstats.com/fight-details/df2ed8b509fbdbdc,Jason Herzog,0,56 of 105,53%,84 of 133,2 of 6,33%,0,1,2:33
http://ufcstats.com/fighter-details/2f815ed5f8278ba6,http://ufcstats.com/fight-details/72e477b41f44e358,Herb Dean,1,19 of 37,51%,19 of 37,0 of 0,---,0,0,0:01
http://ufcstats.com/fighter-details/0cd0456d6029cec2,http://ufcstats.com/fight-details/72e477b41f44e358,Herb Dean,0,2 of 5,40%,2 of 5,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/a01a62132460a98d,http://ufcstats.com/fight-details/37bc72d5d211b189,Mike Beltran,0,14 of 27,51%,16 of 29,0 of 3,0%,0,0,0:59
http://ufcstats.com/fighter-details/e803242fb2e41112,http://ufcstats.com/fight-details/37bc72d5d211b189,Mike Beltran,1,21 of 41,51%,23 of 44,0 of 0,---,0,0,0:02
http://ufcstats.com/fighter-details/70e1f8a821b72c8b,http://ufcstats.com/fight-details/798652dbea086910,Dan Miragliotta,0,5 of 18,27%,11 of 27,3 of 6,50%,2,0,2:18
http://ufcstats.com/fighter-details/6370c1c1e12723d5,http://ufcstats.com/fight-details/798652dbea086910,Dan Miragliotta,0,21 of 36,58%,37 of 54,0 of 0,---,0,0,0:08
http://ufcstats.com/fighter-details/a67f5afa8d6a1b80,http://ufcstats.com/fight-details/182ee320edb1b5ed,Chris Hill,0,8 of 19,42%,8 of 19,1 of 1,100%,2,0,2:14
http://ufcstats.com/fighter-details/0c25d0a5e8cdbf19,http://ufcstats.com/fight-details/182ee320edb1b5ed,Chris Hill,0,5 of 8,62%,23 of 28,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/1e719d4b676dc19a,http://ufcstats.com/fight-details/74099d470e8d2765,Kerry Hatley,0,7 of 9,77%,9 of 11,1 of 1,100%,1,0,1:07
http://ufcstats.com/fighter-details/3eeec2f53cebdf12,http://ufcstats.com/fight-details/74099d470e8d2765,Kerry Hatley,0,4 of 15,26%,4 of 15,0 of 1,0%,0,0,0:08
http://ufcstats.com/fighter-details/f1ab6f37492c630a,http://ufcstats.com/fight-details/a602c68147b752b2,Bassel Mahgoub,1,109 of 225,48%,117 of 235,0 of 0,---,0,0,1:18
http://ufcstats.com/fighter-details/fc0a4053eb8a3a59,http://ufcstats.com/fight-details/a602c68147b752b2,Bassel Mahgoub,0,32 of 101,31%,35 of 104,1 of 8,12%,0,0,1:00
http://ufcstats.com/fighter-details/d3df1add9d9a7efb,http://ufcstats.com/fight-details/0adfc21045c02555,Jason Herzog,1,9 of 17,52%,10 of 21,0 of 0,---,0,0,0:12
http://ufcstats.com/fighter-details/17923f676f100e16,http://ufcstats.com/fight-details/0adfc21045c02555,Jason Herzog,0,3 of 5,60%,3 of 5,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/4a28cb716c19157a,http://ufcstats.com/fight-details/2a03bc4c491b4c9a,Blake Grice,0,42 of 92,45%,78 of 135,0 of 2,0%,0,1,0:28
http://ufcstats.com/fighter-details/01641ba5df0c69b0,http://ufcstats.com/fight-details/2a03bc4c491b4c9a,Blake Grice,0,40 of 72,55%,55 of 93,5 of 14,35%,0,0,5:29
http://ufcstats.com/fighter-details/751de04455cfaac0,http://ufcstats.com/fight-details/f368475c366c6d85,Jason Herzog,0,26 of 123,21%,26 of 123,0 of 0,---,0,0,0:21
http://ufcstats.com/fighter-details/97cf1a2c7c5e7889,http://ufcstats.com/fight-details/f368475c366c6d85,Jason Herzog,1,85 of 250,34%,85 of 250,0 of 0,---,0,0,0:03
http://ufcstats.com/fighter-details/583ee11abddfc581,http://ufcstats.com/fight-details/4e5d4a36eaaa3a78,Blake Grice,0,63 of 155,40%,65 of 158,0 of 0,---,0,0,0:22
http://ufcstats.com/fighter-details/5b03b61f9d90125e,http://ufcstats.com/fight-details/4e5d4a36eaaa3a78,Blake Grice,1,67 of 131,51%,67 of 131,2 of 5,40%,0,0,1:03
http://ufcstats.com/fighter-details/71171fc96445bf65,http://ufcstats.com/fight-details/4b75d3b7738cb278,Jimmy Neely,0,3 of 6,50%,17 of 22,1 of 1,100%,2,0,3:03
http://ufcstats.com/fighter-details/be9bdec19b7e9ffe,http://ufcstats.com/fight-details/4b75d3b7738cb278,Jimmy Neely,0,3 of 4,75%,3 of 4,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/c15fa95b9a12fde4,http://ufcstats.com/fight-details/b19bf99c7eb796bc,Eric McMahon,0,24 of 38,63%,25 of 39,0 of 0,---,0,1,0:27
http://ufcstats.com/fighter-details/3e8118c1ab52f211,http://ufcstats.com/fight-details/b19bf99c7eb796bc,Eric McMahon,0,11 of 22,50%,31 of 57,5 of 9,55%,1,0,7:51
http://ufcstats.com/fighter-details/b0d6a1d8ac3d563d,http://ufcstats.com/fight-details/236f811290163dca,Justin Brown,0,59 of 178,33%,63 of 185,0 of 0,---,0,0,1:03
http://ufcstats.com/fighter-details/5442f1bc4b47eaf3,http://ufcstats.com/fight-details/236f811290163dca,Justin Brown,0,64 of 155,41%,71 of 162,0 of 1,0%,0,0,0:14
http://ufcstats.com/fighter-details/a845f0735bc67405,http://ufcstats.com/fight-details/d5e3be7a07c48b08,Jimmy Neely,0,3 of 7,42%,5 of 9,1 of 1,100%,1,0,0:29
http://ufcstats.com/fighter-details/c68c68efaa5ca6ef,http://ufcstats.com/fight-details/d5e3be7a07c48b08,Jimmy Neely,0,5 of 10,50%,5 of 10,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/729d4bd5a6cd0a97,http://ufcstats.com/fight-details/46bc1338a50cbeac,Blake Grice,0,38 of 145,26%,67 of 179,2 of 9,22%,2,0,1:03
http://ufcstats.com/fighter-details/de594b35c45c2e9a,http://ufcstats.com/fight-details/46bc1338a50cbeac,Blake Grice,0,64 of 235,27%,74 of 248,2 of 3,66%,0,0,3:02
http://ufcstats.com/fighter-details/8667caa0451d245b,http://ufcstats.com/fight-details/5c650ae2193ab1bc,Eric McMahon,0,0 of 0,---,0 of 0,0 of 0,---,0,0,0:03
http://ufcstats.com/fighter-details/f5779a2303ed76ec,http://ufcstats.com/fight-details/5c650ae2193ab1bc,Eric McMahon,0,4 of 11,36%,4 of 11,1 of 2,50%,1,0,0:28
http://ufcstats.com/fighter-details/e99eb0ef25885de5,http://ufcstats.com/fight-details/7f33fbdc35afd721,Justin Brown,0,51 of 111,45%,57 of 118,0 of 2,0%,0,0,0:05
http://ufcstats.com/fighter-details/fb3e61720be4690c,http://ufcstats.com/fight-details/7f33fbdc35afd721,Justin Brown,1,47 of 77,61%,58 of 94,1 of 2,50%,2,0,4:22
http://ufcstats.com/fighter-details/745fa7b605f8e2da,http://ufcstats.com/fight-details/120d66cb0da0f3c3,Jimmy Neely,1,92 of 181,50%,95 of 187,0 of 2,0%,0,0,0:40
http://ufcstats.com/fighter-details/3f4c3bc822bea45d,http://ufcstats.com/fight-details/120d66cb0da0f3c3,Jimmy Neely,0,44 of 119,36%,52 of 129,0 of 0,---,0,0,0:32
http://ufcstats.com/fighter-details/54f64b5e283b0ce7,http://ufcstats.com/fight-details/7a64d63e12618ba7,Marc Goddard,1,21 of 29,72%,24 of 32,0 of 0,---,0,0,1:01
http://ufcstats.com/fighter-details/07225ba28ae309b6,http://ufcstats.com/fight-details/7a64d63e12618ba7,Marc Goddard,0,9 of 16,56%,10 of 18,0 of 2,0%,0,0,0:21
http://ufcstats.com/fighter-details/a0f0004aadf10b71,http://ufcstats.com/fight-details/8308464729ea7c40,Herb Dean,0,42 of 76,55%,70 of 107,3 of 6,50%,2,0,7:20
http://ufcstats.com/fighter-details/853eb0dd5c0e2149,http://ufcstats.com/fight-details/8308464729ea7c40,Herb Dean,0,38 of 67,56%,57 of 86,0 of 2,0%,0,0,0:10
http://ufcstats.com/fighter-details/6e15f63b6c2e2c15,http://ufcstats.com/fight-details/f722b96ae6862843,Jason Herzog,0,215 of 467,46%,216 of 468,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/17e97649403ba428,http://ufcstats.com/fight-details/f722b96ae6862843,Jason Herzog,1,204 of 305,66%,209 of 311,0 of 0,---,0,0,0:09
http://ufcstats.com/fighter-details/08af939f41b5a57b,http://ufcstats.com/fight-details/1ea9ad3b6e1cba79,Mark Smith,0,56 of 107,52%,77 of 131,5 of 5,100%,0,0,5:53
http://ufcstats.com/fighter-details/b6452706b373eea1,http://ufcstats.com/fight-details/1ea9ad3b6e1cba79,Mark Smith,1,31 of 61,50%,38 of 69,0 of 3,0%,0,1,1:20
http://ufcstats.com/fighter-details/6e743a33d56bdaa4,http://ufcstats.com/fight-details/f6a3c78f15ff26c7,Chris Tognoni,0,59 of 118,50%,97 of 165,0 of 1,0%,0,1,4:49
http://ufcstats.com/fighter-details/9256f591b30c073e,http://ufcstats.com/fight-details/f6a3c78f15ff26c7,Chris Tognoni,0,26 of 58,44%,37 of 70,3 of 15,20%,0,0,3:23
http://ufcstats.com/fighter-details/0a1942069c9ad6b6,http://ufcstats.com/fight-details/958522de54ccc536,Herb Dean,0,30 of 55,54%,30 of 55,0 of 1,0%,0,0,0:00
http://ufcstats.com/fighter-details/d1c65d2cf2925ddd,http://ufcstats.com/fight-details/958522de54ccc536,Herb Dean,1,18 of 63,28%,18 of 63,0 of 0,---,0,0,0:03
http://ufcstats.com/fighter-details/41cc71cbf210e0fe,http://ufcstats.com/fight-details/2f523b757f7f33a2,Marc Goddard,0,3 of 5,60%,3 of 5,0 of 1,0%,0,0,0:00
http://ufcstats.com/fighter-details/7d6ceff6747f2de2,http://ufcstats.com/fight-details/2f523b757f7f33a2,Marc Goddard,1,9 of 11,81%,9 of 11,0 of 1,0%,0,0,0:02
http://ufcstats.com/fighter-details/36541f1e6c5d4955,http://ufcstats.com/fight-details/815ff62ca8e217be,Jason Herzog,0,22 of 51,43%,39 of 69,0 of 0,---,0,1,1:43
http://ufcstats.com/fighter-details/68d4a891e5cf2029,http://ufcstats.com/fight-details/815ff62ca8e217be,Jason Herzog,0,65 of 103,63%,102 of 143,3 of 5,60%,1,1,8:17
http://ufcstats.com/fighter-details/809bd1a871491508,http://ufcstats.com/fight-details/d7be78c400e7e0f9,Chris Tognoni,0,1 of 2,50%,1 of 2,1 of 1,100%,2,0,0:47
http://ufcstats.com/fighter-details/19c591115a58982c,http://ufcstats.com/fight-details/d7be78c400e7e0f9,Chris Tognoni,0,2 of 2,100%,2 of 2,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/d8da10db80131bec,http://ufcstats.com/fight-details/9bff9fe298e63357,Mark Smith,0,34 of 61,55%,46 of 76,0 of 2,0%,0,0,0:00
http://ufcstats.com/fighter-details/85497ffd934ecf7e,http://ufcstats.com/fight-details/9bff9fe298e63357,Mark Smith,0,46 of 74,62%,73 of 101,2 of 2,100%,1,0,5:41
http://ufcstats.com/fighter-details/25f9a5f3e8a52618,http://ufcstats.com/fight-details/043172689e415438,Herb Dean,0,112 of 182,61%,112 of 182,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/ab2a4b5e04dc5fe9,http://ufcstats.com/fight-details/043172689e415438,Herb Dean,0,82 of 259,31%,83 of 260,1 of 10,10%,0,0,0:05
http://ufcstats.com/fighter-details/5444c5a201d3ee5a,http://ufcstats.com/fight-details/03bc32bdb5a33496,Herb Dean,0,69 of 172,40%,70 of 173,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/749f572d1d3161fb,http://ufcstats.com/fight-details/03bc32bdb5a33496,Herb Dean,1,102 of 181,56%,102 of 181,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/c814b4c899793af6,http://ufcstats.com/fight-details/a1afc16e21d1a807,Marc Goddard,0,62 of 113,54%,87 of 141,4 of 4,100%,0,0,1:43
http://ufcstats.com/fighter-details/e4a47b07044ddd72,http://ufcstats.com/fight-details/a1afc16e21d1a807,Marc Goddard,0,50 of 147,34%,62 of 165,0 of 2,0%,0,0,1:13
http://ufcstats.com/fighter-details/fa6796c55d6c5440,http://ufcstats.com/fight-details/8e5744c664fec3e9,Herb Dean,0,56 of 95,58%,101 of 143,2 of 15,13%,0,0,5:21
http://ufcstats.com/fighter-details/739fd4fbb5d862f4,http://ufcstats.com/fight-details/8e5744c664fec3e9,Herb Dean,0,45 of 108,41%,58 of 125,0 of 0,---,0,0,0:26
http://ufcstats.com/fighter-details/ae81a3ac7b260411,http://ufcstats.com/fight-details/36ec204f47e4d613,Rich Mitchell,0,2 of 6,33%,17 of 23,0 of 0,---,0,0,0:12
http://ufcstats.com/fighter-details/bf2c8e01b07d3eb1,http://ufcstats.com/fight-details/36ec204f47e4d613,Rich Mitchell,0,2 of 7,28%,15 of 25,3 of 5,60%,1,0,3:40
http://ufcstats.com/fighter-details/ff62013d2fce6d13,http://ufcstats.com/fight-details/7513a00037094075,Lukasz Bosacki,1,93 of 150,62%,102 of 161,0 of 1,0%,0,0,1:29
http://ufcstats.com/fighter-details/37f560436d745c18,http://ufcstats.com/fight-details/7513a00037094075,Lukasz Bosacki,1,66 of 157,42%,76 of 168,0 of 0,---,0,0,0:16
http://ufcstats.com/fighter-details/8d11d9c13e2ccdf7,http://ufcstats.com/fight-details/19764211af05674c,Marc Goddard,0,18 of 54,33%,70 of 119,1 of 3,33%,1,0,2:53
http://ufcstats.com/fighter-details/fb37795db81f93f3,http://ufcstats.com/fight-details/19764211af05674c,Marc Goddard,0,31 of 64,48%,49 of 88,3 of 10,30%,0,0,5:09
http://ufcstats.com/fighter-details/4a07b1988477502c,http://ufcstats.com/fight-details/e512b80bbaea36c2,Herb Dean,0,33 of 61,54%,80 of 127,6 of 9,66%,1,0,10:15
http://ufcstats.com/fighter-details/6b56e94a59b7b134,http://ufcstats.com/fight-details/e512b80bbaea36c2,Herb Dean,0,10 of 31,32%,19 of 40,0 of 2,0%,0,0,1:44
http://ufcstats.com/fighter-details/6a96ad1bc34fb113,http://ufcstats.com/fight-details/5fcf18bcd2a020f1,Lukasz Bosacki,0,76 of 153,49%,84 of 164,1 of 2,50%,0,0,1:25
http://ufcstats.com/fighter-details/285ae0b4a68221f4,http://ufcstats.com/fight-details/5fcf18bcd2a020f1,Lukasz Bosacki,0,45 of 109,41%,92 of 187,2 of 8,25%,1,0,6:39
http://ufcstats.com/fighter-details/07047eb7d17fb0a2,http://ufcstats.com/fight-details/fff3218758c513b8,Rich Mitchell,0,99 of 223,44%,103 of 228,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/bd532e9a2b93870c,http://ufcstats.com/fight-details/fff3218758c513b8,Rich Mitchell,0,64 of 148,43%,77 of 165,3 of 6,50%,0,0,2:55
http://ufcstats.com/fighter-details/103e2e33a60683e1,http://ufcstats.com/fight-details/2bfc0212f2cae65b,Lukasz Bosacki,0,63 of 178,35%,74 of 200,0 of 0,---,0,0,1:43
http://ufcstats.com/fighter-details/9f5e3c20ce40b344,http://ufcstats.com/fight-details/2bfc0212f2cae65b,Lukasz Bosacki,0,101 of 181,55%,156 of 248,1 of 2,50%,0,0,2:15
http://ufcstats.com/fighter-details/f00ac08ab056af5d,http://ufcstats.com/fight-details/8c140756bf43dcc2,Rich Mitchell,0,68 of 118,57%,78 of 134,0 of 8,0%,1,0,3:42
http://ufcstats.com/fighter-details/7f1bf0c255ec8756,http://ufcstats.com/fight-details/8c140756bf43dcc2,Rich Mitchell,0,62 of 159,38%,76 of 177,3 of 7,42%,0,0,0:56
http://ufcstats.com/fighter-details/3329d692aea4dc28,http://ufcstats.com/fight-details/a12d3a6c8aaf87ca,Marc Goddard,0,55 of 123,44%,55 of 124,0 of 1,0%,0,0,0:02
http://ufcstats.com/fighter-details/da7f113b5ea39c43,http://ufcstats.com/fight-details/a12d3a6c8aaf87ca,Marc Goddard,0,86 of 179,48%,86 of 179,0 of 4,0%,0,0,0:00
http://ufcstats.com/fighter-details/f1b2aa7853d1ed6e,http://ufcstats.com/fight-details/d75b3d3c2b209b75,Mike Beltran,0,41 of 99,41%,137 of 243,4 of 13,30%,0,0,12:57
http://ufcstats.com/fighter-details/b9437600497350f3,http://ufcstats.com/fight-details/d75b3d3c2b209b75,Mike Beltran,0,44 of 148,29%,51 of 156,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/47b63240018d5d86,http://ufcstats.com/fight-details/79dfbbdd14fbbd11,Blake Grice,1,25 of 86,29%,46 of 118,2 of 4,50%,0,0,6:33
http://ufcstats.com/fighter-details/f29a6350c69f4a33,http://ufcstats.com/fight-details/79dfbbdd14fbbd11,Blake Grice,0,25 of 74,33%,52 of 108,0 of 2,0%,1,1,1:48
http://ufcstats.com/fighter-details/4144798612ef96e5,http://ufcstats.com/fight-details/e5bd7e6e2a50a843,Kevin MacDonald,1,53 of 136,38%,58 of 142,0 of 1,0%,0,0,0:15
http://ufcstats.com/fighter-details/5f61780fe5e9b6d0,http://ufcstats.com/fight-details/e5bd7e6e2a50a843,Kevin MacDonald,0,34 of 84,40%,34 of 84,2 of 6,33%,0,0,0:23
http://ufcstats.com/fighter-details/d8c7c61b176e3994,http://ufcstats.com/fight-details/1714950933f88ab9,Mike Beltran,0,28 of 94,29%,45 of 111,0 of 7,0%,0,1,0:46
http://ufcstats.com/fighter-details/b9f28e7045fdfce7,http://ufcstats.com/fight-details/1714950933f88ab9,Mike Beltran,0,37 of 85,43%,43 of 93,1 of 11,9%,0,0,2:26
http://ufcstats.com/fighter-details/841695e02c99a521,http://ufcstats.com/fight-details/08c04f18b0f58d71,Brent McKeehan,0,25 of 73,34%,25 of 73,0 of 0,---,0,0,0:07
http://ufcstats.com/fighter-details/f14f644d41ade29f,http://ufcstats.com/fight-details/08c04f18b0f58d71,Brent McKeehan,0,30 of 67,44%,30 of 67,0 of 0,---,0,0,0:01
http://ufcstats.com/fighter-details/a495f599e787614f,http://ufcstats.com/fight-details/ec2034b134ae71cd,Blake Grice,0,29 of 86,33%,34 of 91,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/46e2011d92463b7e,http://ufcstats.com/fight-details/ec2034b134ae71cd,Blake Grice,0,34 of 96,35%,37 of 99,1 of 5,20%,0,0,4:13
http://ufcstats.com/fighter-details/eabf206b162b3b83,http://ufcstats.com/fight-details/13e2ff8b3a122094,Kevin MacDonald,0,17 of 27,62%,40 of 52,0 of 6,0%,0,0,0:34
http://ufcstats.com/fighter-details/69898645d600abdb,http://ufcstats.com/fight-details/13e2ff8b3a122094,Kevin MacDonald,0,10 of 20,50%,16 of 27,1 of 1,100%,0,0,0:55
http://ufcstats.com/fighter-details/c58f51dedb310998,http://ufcstats.com/fight-details/e861e9cc0118c670,Mike Beltran,0,72 of 160,45%,81 of 169,0 of 2,0%,0,0,1:32
http://ufcstats.com/fighter-details/523fa774700d7d3f,http://ufcstats.com/fight-details/e861e9cc0118c670,Mike Beltran,0,39 of 145,26%,51 of 158,0 of 6,0%,0,0,0:45
http://ufcstats.com/fighter-details/2e45d08b3f2f02c8,http://ufcstats.com/fight-details/f6454f2e508626ec,Brent McKeehan,1,25 of 39,64%,25 of 39,0 of 0,---,0,0,0:08
http://ufcstats.com/fighter-details/9c27f3217891f3f0,http://ufcstats.com/fight-details/f6454f2e508626ec,Brent McKeehan,0,6 of 27,22%,7 of 28,0 of 1,0%,0,0,0:00
http://ufcstats.com/fighter-details/7f6ed67d3ed3c036,http://ufcstats.com/fight-details/b39b8ff0d7de211a,Kevin MacDonald,0,9 of 41,21%,12 of 47,2 of 4,50%,0,0,1:42
http://ufcstats.com/fighter-details/88be62d6c1e6dadb,http://ufcstats.com/fight-details/b39b8ff0d7de211a,Kevin MacDonald,1,30 of 79,37%,52 of 107,0 of 0,---,0,0,0:13
http://ufcstats.com/fighter-details/5987b2458f4b5290,http://ufcstats.com/fight-details/59c4fdb3c0673066,Blake Grice,0,34 of 74,45%,50 of 94,3 of 10,30%,0,0,9:13
http://ufcstats.com/fighter-details/5c84f673b7bb7c15,http://ufcstats.com/fight-details/59c4fdb3c0673066,Blake Grice,0,29 of 99,29%,33 of 104,0 of 0,---,0,0,0:02
http://ufcstats.com/fighter-details/8e382b585a92affe,http://ufcstats.com/fight-details/2ae7404681deb3b3,Brent McKeehan,1,85 of 166,51%,103 of 187,0 of 0,---,0,0,0:10
http://ufcstats.com/fighter-details/1497e735d9f2560a,http://ufcstats.com/fight-details/2ae7404681deb3b3,Brent McKeehan,1,65 of 106,61%,130 of 180,3 of 7,42%,0,0,6:13
http://ufcstats.com/fighter-details/5c637af9472ae7cc,http://ufcstats.com/fight-details/ab325ea526824723,Nate Mann,0,101 of 167,60%,115 of 183,2 of 3,66%,0,0,2:34
http://ufcstats.com/fighter-details/2c483cf443f38ece,http://ufcstats.com/fight-details/ab325ea526824723,Nate Mann,0,36 of 119,30%,44 of 131,0 of 5,0%,0,0,1:07
http://ufcstats.com/fighter-details/c03520b5c88ed6b4,http://ufcstats.com/fight-details/e61d83e4e1f9c4d7,Jason Herzog,0,52 of 115,45%,141 of 215,5 of 12,41%,1,0,6:29
http://ufcstats.com/fighter-details/b50a426a33da0012,http://ufcstats.com/fight-details/e61d83e4e1f9c4d7,Jason Herzog,0,31 of 57,54%,38 of 65,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/3253b16d38ae087d,http://ufcstats.com/fight-details/81b84b34f0357fa5,Vitor Ribeiro,0,9 of 30,30%,15 of 37,0 of 1,0%,0,0,0:00
http://ufcstats.com/fighter-details/1af1170ed937cba7,http://ufcstats.com/fight-details/81b84b34f0357fa5,Vitor Ribeiro,0,30 of 54,55%,59 of 88,2 of 3,66%,1,0,6:05
http://ufcstats.com/fighter-details/8c0580d4fff106c1,http://ufcstats.com/fight-details/e28e829800466aca,Mike Beltran,0,33 of 99,33%,34 of 100,0 of 1,0%,0,0,0:27
http://ufcstats.com/fighter-details/c1085e1701b13eca,http://ufcstats.com/fight-details/e28e829800466aca,Mike Beltran,2,57 of 114,50%,58 of 115,1 of 2,50%,0,0,0:31
http://ufcstats.com/fighter-details/bc711b6dd95c1af6,http://ufcstats.com/fight-details/df5dac45fc585fb0,Keith Peterson,0,173 of 302,57%,173 of 302,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/2cfba6c837c03ed0,http://ufcstats.com/fight-details/df5dac45fc585fb0,Keith Peterson,0,122 of 304,40%,122 of 304,0 of 1,0%,0,0,0:00
